nom_enseigne,longitude,latitude,territoryLabel
E. LECLERC DRIVE,7.49582,48.4667,EST
E. LECLERC DRIVE,1.0368538,49.5128402,NORD
E. LECLERC DRIVE,-2.0780971,47.6475438,OUEST
E. LECLERC DRIVE,2.4626242,50.5662321,NORD
E. LECLERC DRIVE,-0.22314,46.64863,SUD
E. LECLERC DRIVE,1.2111994,48.7752191,NORD
E. LECLERC DRIVE,5.3312845,47.8379575,EST
E. LECLERC DRIVE,0.6920357,49.8578134,NORD
E. LECLERC DRIVE,6.667795,43.431198,SUD
E. LECLERC DRIVE,6.0938551,44.5666694,SUD
E. LECLERC DRIVE,4.377008,46.685419,EST
E. LECLERC DRIVE,3.2897045,48.5457433,ILE-DE-FRANCE
E. LECLERC DRIVE,7.720457,48.651853,EST
E. LECLERC DRIVE,6.691819,49.190349,EST
E. LECLERC DRIVE,-0.73688,48.05441,OUEST
LE DRIVE INTERMARCHE,5.50657,47.10829,EST
LE DRIVE INTERMARCHE,-0.747384,44.904174,SUD
CORA DRIVE,7.3152992,47.8098501,EST
CORA DRIVE,5.8887195,48.6645658,EST
CORA DRIVE,3.413616,46.1440692,SUD
CORA DRIVE,3.222858,50.1475037,NORD
CORA DRIVE,6.694074,49.1113715,EST
CORA DRIVE,2.5700463,50.4929245,NORD
CORA DRIVE,6.5258546,46.3910154,SUD
CORA DRIVE,1.1355391,49.0227855,NORD
CORA DRIVE,-1.7665992,48.1382991,OUEST
CORA DRIVE,-0.460646,49.1997778,NORD
CORA DRIVE,6.5219114,48.5780814,EST
CORA DRIVE,6.9679785,48.2734332,EST
MATCH DRIVE,6.423626,48.246251,EST
MATCH DRIVE,3.6356881,50.2494241,NORD
MATCH DRIVE,7.883233,48.9359883,EST
MATCH DRIVE,2.484218,50.48618,NORD
MATCH DRIVE,7.3646047,48.7353648,EST
MATCH DRIVE,7.575466,47.591134,EST
MATCH DRIVE,2.8733895,50.682597,NORD
MATCH DRIVE,6.1785132,49.1040711,EST
MATCH DRIVE,3.0415398,50.7709969,NORD
AUCHAN DRIVE,3.917304,45.050075,SUD
AUCHAN DRIVE,1.979716,48.76855,ILE-DE-FRANCE
AUCHAN DRIVE,2.9771219,49.5706849,NORD
AUCHAN DRIVE,2.521959,48.991549,ILE-DE-FRANCE
CASINO DRIVE,5.4862255,43.5118914,SUD
CASINO DRIVE,1.393293,43.569342,SUD
COURSESU.COM,1.394405,45.436691,SUD
COURSESU.COM,-1.887156,48.217124,OUEST
COURSESU.COM,-0.844849,46.775608,OUEST
COURSESU.COM,-0.6227889,48.2881025,OUEST
COURSESU.COM,-1.2690141,47.1681405,OUEST
COURSESU.COM,-0.2531918,46.6447653,SUD
COURSESU.COM,5.95712,46.5715,EST
COURSESU.COM,3.29233,44.55097,SUD
COURSESU.COM,-2.11916,47.12257,OUEST
COURSESU.COM,-0.9558121,45.5586911,SUD
COURSESU.COM,-2.676366,48.4814038,OUEST
COURSESU.COM,1.6758187,48.5946624,OUEST
COURSESU.COM,1.296614,49.459925,NORD
COURSESU.COM,6.5026508,46.0800195,SUD
COURSESU.COM,4.411785,45.437055,SUD
COURSESU.COM,1.232041,45.840754,SUD
COURSESU.COM,-1.8426259,48.3293393,OUEST
COURSESU.COM,0.29864,46.16146,SUD
COURSESU.COM,-2.764421,47.6836149,OUEST
COURSESU.COM,-0.92125,44.03015,SUD
COURSESU.COM,2.4314094,48.6827381,ILE-DE-FRANCE
COURSESU.COM,-1.35881,43.84682,SUD
COURSESU.COM,-2.287331,48.076964,OUEST
COURSESU.COM,5.536642,45.607213,SUD
COURSESU.COM,1.17868,48.20864,OUEST
COURSESU.COM,-0.526694,47.4520206,OUEST
COURSESU.COM,0.600124,49.652519,NORD
COURSESU.COM,-1.825,49.66076,NORD
COURSESU.COM,2.201222,49.2882,NORD
COURSESU.COM,-0.4966,47.45188,OUEST
COURSESU.COM,-0.38395,43.21785,SUD
COURSESU.COM,0.641306,47.2772799,OUEST
COURSESU.COM,-0.537609,48.856235,NORD
COURSESU.COM,-0.485194,44.765371,SUD
COURSESU.COM,5.764287,43.149501,SUD
COURSESU.COM,-1.5525294,47.2848525,OUEST
COURSESU.COM,3.88744,45.05212,SUD
COURSESU.COM,-0.272357,44.992236,SUD
COURSESU.COM,-0.2624185,43.3509497,SUD
COURSESU.COM,-1.4626,48.7508328,NORD
COURSESU.COM,4.0909402,44.1073278,SUD
COURSESU.COM,4.6396993,44.2408519,SUD
COURSESU.COM,-1.77465,47.27019,OUEST
COURSESU.COM,0.658,47.38599,OUEST
COURSESU.COM,-0.44226,46.32991,SUD
COURSESU.COM,4.5879629,48.713567,EST
MONOPRIX DRIVE,2.275993,48.825173,ILE-DE-FRANCE
CARREFOUR DRIVE,1.28941,43.82384,SUD
CARREFOUR DRIVE,-0.916608,43.475579,SUD
CARREFOUR DRIVE,3.6294365,49.9007714,NORD
CARREFOUR DRIVE,-2.9869509,48.5388793,OUEST
CARREFOUR DRIVE,5.576375,46.172693,SUD
CARREFOUR DRIVE,-0.8707598,48.8619108,NORD
CARREFOUR DRIVE,4.0117,48.89726,EST
CARREFOUR DRIVE,-4.001593,47.903715,OUEST
CARREFOUR DRIVE,4.840117,45.05063,SUD
CARREFOUR DRIVE,2.4931934,46.7311566,OUEST
CARREFOUR DRIVE,6.13115,48.30383,EST
CARREFOUR DRIVE,2.4117955,50.6346364,NORD
CARREFOUR DRIVE,6.629922,45.952789,SUD
CARREFOUR DRIVE,2.386596,48.945887,ILE-DE-FRANCE
CARREFOUR DRIVE,2.19658,48.99343,ILE-DE-FRANCE
CARREFOUR DRIVE,2.7955991,50.5194313,NORD
CARREFOUR DRIVE,3.024329,43.180368,SUD
CARREFOUR DRIVE,-4.104389,47.87924,OUEST
CARREFOUR DRIVE,-1.23232,43.166199,SUD
CARREFOUR DRIVE,6.1349713,43.1150852,SUD
CARREFOUR DRIVE,2.3772837,47.0713713,OUEST
CARREFOUR DRIVE,2.00401,48.81869,ILE-DE-FRANCE
CARREFOUR DRIVE,0.422066,47.331297,OUEST
CARREFOUR DRIVE,5.2345695,46.6259901,EST
CARREFOUR DRIVE,3.326674,47.175491,EST
CARREFOUR DRIVE,6.890403,43.954911,SUD
CARREFOUR DRIVE,3.427164,49.954715,NORD
CARREFOUR DRIVE,1.617625,50.765054,NORD
CARREFOUR DRIVE,2.606692,50.453818,NORD
CARREFOUR DRIVE,1.857791,42.928533,SUD
CARREFOUR DRIVE,4.650936,46.438739,EST
CARREFOUR DRIVE,1.3483305,43.2812699,SUD
CARREFOUR DRIVE,2.44324,44.27714,SUD
CARREFOUR DRIVE,2.649971,47.687625,OUEST
CARREFOUR DRIVE,0.6619682,48.1808243,OUEST
CARREFOUR DRIVE,5.889248,43.940177,SUD
CARREFOUR DRIVE,2.499487,45.404255,SUD
CARREFOUR DRIVE,2.774224,48.739079,ILE-DE-FRANCE
CARREFOUR DRIVE,3.4699339,46.8361665,EST
CARREFOUR DRIVE,4.51517,43.75497,SUD
CARREFOUR DRIVE,5.46231,43.316,SUD
CARREFOUR DRIVE,0.1843935,47.9855125,OUEST
CARREFOUR DRIVE,4.849818,43.877482,SUD
CARREFOUR DRIVE,1.987389,49.368818,NORD
CARREFOUR DRIVE,2.8457262,50.1077348,NORD
CARREFOUR DRIVE,3.510839,43.358255,SUD
CARREFOUR DRIVE,3.1606905,46.9941283,EST
CARREFOUR DRIVE,3.3975282,46.3169428,SUD
CARREFOUR DRIVE,5.8189005,43.1029365,SUD
CARREFOUR DRIVE,6.633651,43.310903,SUD
CARREFOUR DRIVE,3.49097,50.18562,NORD
CARREFOUR DRIVE,4.74209,49.82145,EST
CARREFOUR DRIVE,-0.0277077,48.7498337,NORD
CARREFOUR DRIVE,4.7200199,45.9379824,SUD
CARREFOUR DRIVE,0.40326,49.74879,NORD
CARREFOUR DRIVE,-2.50663,47.55932,OUEST
CARREFOUR DRIVE,1.88961,50.421958,NORD
CARREFOUR DRIVE,2.5659084,47.1945535,OUEST
CARREFOUR DRIVE,0.076781,47.830217,OUEST
CARREFOUR DRIVE,7.123471,43.607271,SUD
CARREFOUR DRIVE,-1.3704693,47.2469245,OUEST
CARREFOUR DRIVE,3.078449,49.254865,NORD
CARREFOUR DRIVE,2.50286,50.4676,NORD
CARREFOUR DRIVE,1.3001012,47.5807563,OUEST
CARREFOUR DRIVE,2.3333433,51.0239554,NORD
CARREFOUR DRIVE,4.2277525,45.7214182,SUD
CARREFOUR DRIVE,-0.2212088,44.8999418,SUD
CARREFOUR DRIVE,4.3926212,43.8186189,SUD
CARREFOUR DRIVE,-0.8011899,48.0801875,OUEST
CARREFOUR DRIVE,7.3872893,47.7717848,EST
CARREFOUR DRIVE,-1.4990098,43.4886685,SUD
CARREFOUR DRIVE,5.9456288,45.5742184,SUD
CARREFOUR DRIVE,-0.5164216,44.8676921,SUD
CARREFOUR DRIVE,-1.995603,48.624526,OUEST
CARREFOUR DRIVE,4.933919,45.749339,SUD
CARREFOUR DRIVE,3.6141091,49.5477394,NORD
CARREFOUR DRIVE,-2.72995,48.49664,OUEST
CARREFOUR DRIVE,0.2112454,45.6365918,SUD
CARREFOUR DRIVE,3.1182448,45.8767814,SUD
CARREFOUR DRIVE,0.4930813,49.5492133,NORD
CARREFOUR DRIVE,0.2178613,47.9723144,OUEST
CARREFOUR DRIVE,3.980109,49.2547171,EST
CARREFOUR DRIVE,2.4219533,48.9195835,ILE-DE-FRANCE
CARREFOUR DRIVE,2.39635,48.819456,ILE-DE-FRANCE
CARREFOUR DRIVE,2.2923863,48.9254377,ILE-DE-FRANCE
CARREFOUR DRIVE,4.8614952,46.7743515,EST
CARREFOUR DRIVE,-0.4284517,43.3158004,SUD
CARREFOUR DRIVE,-4.108288,47.9831581,OUEST
CARREFOUR DRIVE,2.326004,48.925197,ILE-DE-FRANCE
CARREFOUR DRIVE,-1.1049933,46.1109102,SUD
CARREFOUR DRIVE,-1.037526,43.330166,SUD
CARREFOUR DRIVE,-3.01533,47.89625,OUEST
CARREFOUR DRIVE,-2.123248,47.914563,OUEST
E. LECLERC DRIVE,2.58815,46.3529,SUD
E. LECLERC DRIVE,4.3172859,48.9583608,EST
E. LECLERC DRIVE,-0.03742,43.11028,SUD
E. LECLERC DRIVE,2.555714,44.300634,SUD
E. LECLERC DRIVE,1.760639,45.254346,SUD
E. LECLERC DRIVE,-2.0734753,48.4359176,OUEST
E. LECLERC DRIVE,4.8095485,46.7969297,EST
E. LECLERC DRIVE,5.4108534,49.1411162,EST
E. LECLERC DRIVE,4.85808,46.81531,EST
E. LECLERC DRIVE,-1.0114455,45.6641582,SUD
E. LECLERC DRIVE,3.4114724,43.4477482,SUD
E. LECLERC DRIVE,3.50552,47.97305,EST
E. LECLERC DRIVE,3.6068963,49.5708473,NORD
E. LECLERC DRIVE,-2.8968756,48.4008139,OUEST
E. LECLERC DRIVE,0.913014,45.895674,SUD
E. LECLERC DRIVE,1.66232,46.79131,OUEST
E. LECLERC DRIVE,2.4387085,49.5021522,NORD
E. LECLERC DRIVE,4.0614289,48.2657095,EST
E. LECLERC DRIVE,3.067775,49.73282,NORD
E. LECLERC DRIVE,0.9373056,48.7371066,NORD
E. LECLERC DRIVE,-0.6689832,47.4647974,OUEST
E. LECLERC DRIVE,-2.9453536,48.0692624,OUEST
E. LECLERC DRIVE,5.84446,49.16518,EST
E. LECLERC DRIVE,2.294144,45.547442,SUD
E. LECLERC DRIVE,2.03189,44.59115,SUD
E. LECLERC DRIVE,-1.218176,49.301816,NORD
E. LECLERC DRIVE,2.378602,47.107473,OUEST
E. LECLERC DRIVE,2.8686328,50.1040019,NORD
E. LECLERC DRIVE,1.377479,48.740512,OUEST
E. LECLERC DRIVE,1.966768,49.145461,ILE-DE-FRANCE
E. LECLERC DRIVE,2.387941,43.206857,SUD
E. LECLERC DRIVE,4.8287181,46.2986234,EST
E. LECLERC DRIVE,2.1986,43.58994,SUD
E. LECLERC DRIVE,-2.7588254,48.1879745,OUEST
E. LECLERC DRIVE,-0.7231099,47.2370866,OUEST
E. LECLERC DRIVE,-1.963436,47.0519853,OUEST
E. LECLERC DRIVE,0.1349716,44.513083,SUD
E. LECLERC DRIVE,4.819133,45.484791,SUD
E. LECLERC DRIVE,4.878926,45.811009,SUD
E. LECLERC DRIVE,-3.504992,47.8455093,OUEST
E. LECLERC DRIVE,0.1959114,49.2917075,NORD
E. LECLERC DRIVE,5.8043117,43.8382902,SUD
E. LECLERC DRIVE,-4.3226546,48.4734697,OUEST
E. LECLERC DRIVE,-0.3700697,48.5740623,NORD
E. LECLERC DRIVE,-2.7827657,48.4626388,OUEST
E. LECLERC DRIVE,-1.6615022,49.6016082,NORD
E. LECLERC DRIVE,7.2584034,47.5858763,EST
E. LECLERC DRIVE,-0.9322878,45.9519308,SUD
E. LECLERC DRIVE,2.45474,49.26096,NORD
E. LECLERC DRIVE,-0.5607302,45.5771434,SUD
E. LECLERC DRIVE,2.4281571,48.6082226,ILE-DE-FRANCE
E. LECLERC DRIVE,-1.16774,44.39557,SUD
E. LECLERC DRIVE,2.2788962,49.6409896,NORD
E. LECLERC DRIVE,2.000856,46.9590802,OUEST
E. LECLERC DRIVE,1.6254292,43.0960431,SUD
E. LECLERC DRIVE,1.627262,50.526896,NORD
E. LECLERC DRIVE,-0.5616397,48.8281703,NORD
E. LECLERC DRIVE,0.3656602,49.7259357,NORD
LE DRIVE INTERMARCHE,-2.506004,47.285761,OUEST
LE DRIVE INTERMARCHE,1.507363,46.604303,OUEST
LE DRIVE INTERMARCHE,5.94958,49.41203,EST
LE DRIVE INTERMARCHE,-0.6862217,49.2735646,NORD
LE DRIVE INTERMARCHE,6.2112258,49.2984509,EST
LE DRIVE INTERMARCHE,6.741831,48.4405702,EST
LE DRIVE INTERMARCHE,3.630673,50.259033,NORD
LE DRIVE INTERMARCHE,7.659348,48.933215,EST
LE DRIVE INTERMARCHE,-3.391041,47.747957,OUEST
LE DRIVE INTERMARCHE,5.333195,45.157881,SUD
LE DRIVE INTERMARCHE,-1.0813096,49.1015428,NORD
LE DRIVE INTERMARCHE,5.5582934,45.0875658,SUD
LE DRIVE INTERMARCHE,4.20747,45.951021,SUD
LE DRIVE INTERMARCHE,4.80564,43.38798,SUD
LE DRIVE INTERMARCHE,2.8851032,48.6130321,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,6.05831,48.92016,EST
LE DRIVE INTERMARCHE,2.4687128,48.6076632,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,-3.56975,48.76962,OUEST
LE DRIVE INTERMARCHE,5.26554,43.64797,SUD
LE DRIVE INTERMARCHE,4.070845,46.603894,EST
LE DRIVE INTERMARCHE,4.75278,46.18528,EST
LE DRIVE INTERMARCHE,3.0228072,49.0267713,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,-0.3093,45.6921,SUD
LE DRIVE INTERMARCHE,1.953871,49.578109,NORD
LE DRIVE INTERMARCHE,-0.57306,45.22682,SUD
LE DRIVE INTERMARCHE,6.722745,48.203301,EST
LE DRIVE INTERMARCHE,5.2952434,43.5454803,SUD
LE DRIVE INTERMARCHE,1.85855,48.08065,OUEST
LE DRIVE INTERMARCHE,3.79109,47.81597,EST
LE DRIVE INTERMARCHE,0.830623,45.833539,SUD
LE DRIVE INTERMARCHE,0.656476,43.28623,SUD
LE DRIVE INTERMARCHE,3.195649,47.089327,EST
LE DRIVE INTERMARCHE,4.798923,44.136271,SUD
LE DRIVE INTERMARCHE,-0.4693,44.87081,SUD
LE DRIVE INTERMARCHE,4.2090595,49.3488975,EST
LE DRIVE INTERMARCHE,1.5794871,50.7101164,NORD
LE DRIVE INTERMARCHE,0.0718365,43.250564,SUD
LE DRIVE INTERMARCHE,-3.829871,47.960671,OUEST
LE DRIVE INTERMARCHE,2.27698,48.91555,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,2.516689,47.298777,OUEST
LE DRIVE INTERMARCHE,6.481642,44.546793,SUD
LE DRIVE INTERMARCHE,0.476921,45.09753,SUD
LE DRIVE INTERMARCHE,-2.1736441,47.632989,OUEST
LE DRIVE INTERMARCHE,1.302421,47.524519,OUEST
LE DRIVE INTERMARCHE,-2.1794996,48.1855872,OUEST
LE DRIVE INTERMARCHE,5.42899,43.51418,SUD
LE DRIVE INTERMARCHE,5.068096,46.458569,SUD
LE DRIVE INTERMARCHE,2.7946141,49.3960163,NORD
LE DRIVE INTERMARCHE,0.6201807,44.1824584,SUD
LE DRIVE INTERMARCHE,2.765441,48.15117,OUEST
LE DRIVE INTERMARCHE,2.8014626,50.4460368,NORD
LE DRIVE INTERMARCHE,6.612539,47.055984,EST
LE DRIVE INTERMARCHE,0.830902,47.349728,OUEST
LE DRIVE INTERMARCHE,3.3544497,49.3975903,NORD
LE DRIVE INTERMARCHE,2.661319,49.9937476,NORD
LE DRIVE INTERMARCHE,0.4831313,46.7566077,SUD
LE DRIVE INTERMARCHE,-1.2090143,46.1628542,SUD
LE DRIVE INTERMARCHE,1.4507888,47.5617651,OUEST
LE DRIVE INTERMARCHE,4.3933561,46.6628709,EST
LE DRIVE INTERMARCHE,5.154731,49.643948,EST
LE DRIVE INTERMARCHE,-0.17037,45.68569,SUD
LE DRIVE INTERMARCHE,4.3002884,43.7841535,SUD
LE DRIVE INTERMARCHE,2.863024,45.105466,SUD
LE DRIVE INTERMARCHE,4.887643,46.333978,SUD
LE DRIVE INTERMARCHE,2.649987,43.25253,SUD
LE DRIVE INTERMARCHE,-0.4940621,49.1071357,NORD
LE DRIVE INTERMARCHE,5.701743,48.367026,EST
LE DRIVE INTERMARCHE,5.4131248,44.0972696,SUD
LE DRIVE INTERMARCHE,4.092831,50.30413,NORD
LE DRIVE INTERMARCHE,2.653076,45.283701,SUD
LE DRIVE INTERMARCHE,-2.0636673,48.6102374,OUEST
LE DRIVE INTERMARCHE,4.813062,45.171757,SUD
LE DRIVE INTERMARCHE,3.088846,50.34846,NORD
LE DRIVE INTERMARCHE,5.92088,46.73383,EST
LE DRIVE INTERMARCHE,6.960363,48.277521,EST
LE DRIVE INTERMARCHE,4.6933336,43.7940523,SUD
LE DRIVE INTERMARCHE,6.02768,46.499753,EST
LE DRIVE INTERMARCHE,4.8017158,46.4370085,EST
LE DRIVE INTERMARCHE,6.269359,44.54683,SUD
LE DRIVE INTERMARCHE,2.8233279,44.3839327,SUD
LE DRIVE INTERMARCHE,-0.74522,43.58566,SUD
LE DRIVE INTERMARCHE,3.670685,49.308108,EST
LE DRIVE INTERMARCHE,2.866914,42.761179,SUD
LE DRIVE INTERMARCHE,2.341208,45.222022,SUD
LE DRIVE INTERMARCHE,2.678657,48.868888,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,2.84541,42.65984,SUD
LE DRIVE INTERMARCHE,-2.050832,46.796678,OUEST
LE DRIVE INTERMARCHE,2.247911,47.140671,OUEST
LE DRIVE INTERMARCHE,7.19273,48.25328,EST
LE DRIVE INTERMARCHE,1.46913,48.45342,OUEST
LE DRIVE INTERMARCHE,-1.52444,48.05712,OUEST
LE DRIVE INTERMARCHE,0.204599,46.030809,SUD
LE DRIVE INTERMARCHE,6.00051,47.24608,EST
MATCH DRIVE,2.099936,49.423669,NORD
MATCH DRIVE,3.219542,50.7035393,NORD
MATCH DRIVE,6.0867246,49.0849976,EST
MATCH DRIVE,7.7317088,48.6290321,EST
MATCH DRIVE,7.626024,48.581795,EST
MATCH DRIVE,5.7618854,49.52943,EST
CASINO DRIVE,-1.545598,48.812894,NORD
CASINO DRIVE,7.28422,43.71181,SUD
CASINO DRIVE,4.37015,46.67681,EST
CASINO DRIVE,-3.4557224,48.7371016,OUEST
COURSESU.COM,4.035413,48.262371,EST
COURSESU.COM,0.5580698,47.9721792,OUEST
COURSESU.COM,-1.360343,43.658101,SUD
COURSESU.COM,-1.50863,46.571404,OUEST
COURSESU.COM,2.064345,47.430735,OUEST
COURSESU.COM,-2.417012,48.194986,OUEST
COURSESU.COM,4.558474,44.973569,SUD
COURSESU.COM,-1.0770282,45.9907892,SUD
COURSESU.COM,0.1362358,45.4029111,SUD
COURSESU.COM,0.57912,43.439204,SUD
COURSESU.COM,0.6966225,47.4707613,OUEST
COURSESU.COM,-0.835772,45.584722,SUD
COURSESU.COM,1.308978,45.855973,SUD
COURSESU.COM,0.0974585,48.443561,NORD
COURSESU.COM,-4.42715,48.50312,OUEST
COURSESU.COM,2.4476579,47.5495985,OUEST
MONOPRIX DRIVE,2.2134729,48.8466808,ILE-DE-FRANCE
CARREFOUR DRIVE,1.365864,43.74703,SUD
CARREFOUR DRIVE,1.64593,50.5157967,NORD
CARREFOUR DRIVE,4.82745,46.79443,EST
CARREFOUR DRIVE,2.742456,46.294394,SUD
CARREFOUR DRIVE,3.54106,48.872455,EST
CARREFOUR DRIVE,1.4838,46.228709,SUD
CARREFOUR DRIVE,1.8941619,47.8872693,OUEST
CARREFOUR DRIVE,1.75967,45.956,SUD
CARREFOUR DRIVE,-1.29708,43.49182,SUD
CARREFOUR DRIVE,1.69826,50.81166,NORD
CARREFOUR DRIVE,3.685561,49.309129,EST
CARREFOUR DRIVE,2.3146787,48.782957,ILE-DE-FRANCE
CARREFOUR DRIVE,4.972433,45.828644,SUD
CARREFOUR DRIVE,3.9121,43.63199,SUD
CARREFOUR DRIVE,5.8792138,43.1285018,SUD
CARREFOUR DRIVE,-0.6099422,44.8445001,SUD
CARREFOUR DRIVE,3.3683538,46.5517454,SUD
CARREFOUR DRIVE,1.2859016,43.6729719,SUD
CARREFOUR DRIVE,-2.913502,47.620975,OUEST
CARREFOUR DRIVE,-0.136537,49.2792629,NORD
CARREFOUR DRIVE,-2.45829,47.66177,OUEST
CARREFOUR DRIVE,1.5940457,49.0375249,ILE-DE-FRANCE
CARREFOUR DRIVE,-2.843242,47.755519,OUEST
CARREFOUR DRIVE,-1.592806,49.064933,NORD
CARREFOUR DRIVE,6.5260023,43.1703244,SUD
CARREFOUR DRIVE,4.9226753,45.7645417,SUD
CARREFOUR DRIVE,8.1583876,48.9756354,EST
CARREFOUR DRIVE,2.8204447,48.8506541,ILE-DE-FRANCE
CARREFOUR DRIVE,-0.560347,43.739098,SUD
CARREFOUR DRIVE,1.3597267,44.7176186,SUD
CARREFOUR DRIVE,0.98719,44.82272,SUD
CARREFOUR DRIVE,3.1017274,45.7585533,SUD
CARREFOUR DRIVE,1.18926,47.33331,OUEST
CARREFOUR DRIVE,-1.7544469,49.3843036,NORD
CARREFOUR DRIVE,-3.5544658,47.8798416,OUEST
CARREFOUR DRIVE,1.179198,49.630177,NORD
CARREFOUR DRIVE,1.57112,50.40731,NORD
CARREFOUR DRIVE,2.838893,46.159928,SUD
CARREFOUR DRIVE,2.214479,46.352137,SUD
CARREFOUR DRIVE,1.7059714,46.8489797,OUEST
CARREFOUR DRIVE,6.2124321,49.2195653,EST
CARREFOUR DRIVE,4.100509,50.294684,NORD
CARREFOUR DRIVE,-1.399199,49.191075,NORD
CARREFOUR DRIVE,3.270667,43.321922,SUD
CARREFOUR DRIVE,-1.488252,43.482922,SUD
CARREFOUR DRIVE,2.5463176,50.2832107,NORD
CARREFOUR DRIVE,0.88044,43.625591,SUD
CARREFOUR DRIVE,3.09919,49.73758,NORD
E. LECLERC DRIVE,7.56764,48.527813,EST
LE DRIVE INTERMARCHE,0.3345,47.0209,OUEST
LE DRIVE INTERMARCHE,1.81892,43.863993,SUD
LE DRIVE INTERMARCHE,4.6218718,43.6811502,SUD
LE DRIVE INTERMARCHE,1.934635,47.875775,OUEST
LE DRIVE INTERMARCHE,3.860285,44.72377,SUD
LE DRIVE INTERMARCHE,1.55306,44.163589,SUD
LE DRIVE INTERMARCHE,0.359419,48.503004,NORD
LE DRIVE INTERMARCHE,6.450492,43.53236,SUD
LE DRIVE INTERMARCHE,-1.5867904,47.214818,OUEST
LE DRIVE INTERMARCHE,-2.15252,48.290932,OUEST
LE DRIVE INTERMARCHE,2.23857,49.35215,NORD
LE DRIVE INTERMARCHE,-2.40271,47.9223,OUEST
LE DRIVE INTERMARCHE,1.3147152,43.4424818,SUD
LE DRIVE INTERMARCHE,5.00549,43.59471,SUD
LE DRIVE INTERMARCHE,0.29848,48.79488,NORD
LE DRIVE INTERMARCHE,1.0246705,48.5701149,OUEST
LE DRIVE INTERMARCHE,5.7186467,45.1954886,SUD
LE DRIVE INTERMARCHE,2.2027993,46.5560467,OUEST
LE DRIVE INTERMARCHE,5.2034528,49.4838342,EST
LE DRIVE INTERMARCHE,2.31465,45.55621,SUD
LE DRIVE INTERMARCHE,0.970609,44.492158,SUD
LE DRIVE INTERMARCHE,4.12917,48.53486,EST
LE DRIVE INTERMARCHE,5.89428,45.64736,SUD
LE DRIVE INTERMARCHE,1.1370974,45.7918864,SUD
LE DRIVE INTERMARCHE,1.1011697,44.0566763,SUD
LE DRIVE INTERMARCHE,5.144933,48.099882,EST
LE DRIVE INTERMARCHE,-0.2302278,44.4360021,SUD
LE DRIVE INTERMARCHE,1.2447741,45.8141294,SUD
LE DRIVE INTERMARCHE,7.28961,43.715651,SUD
LE DRIVE INTERMARCHE,2.0261497,47.58595,OUEST
LE DRIVE INTERMARCHE,4.804304,44.152432,SUD
LE DRIVE INTERMARCHE,2.3594552,48.6619915,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,3.04215,43.32833,SUD
LE DRIVE INTERMARCHE,-1.5493282,47.3025318,OUEST
LE DRIVE INTERMARCHE,-1.0953698,45.8270986,SUD
LE DRIVE INTERMARCHE,5.287162,45.0265258,SUD
LE DRIVE INTERMARCHE,2.3818764,48.683621,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,-1.228828,43.16877,SUD
LE DRIVE INTERMARCHE,7.49261,47.63526,EST
LE DRIVE INTERMARCHE,2.217811,44.560073,SUD
LE DRIVE INTERMARCHE,0.698984,47.438959,OUEST
LE DRIVE INTERMARCHE,-0.9264403,47.4059289,OUEST
LE DRIVE INTERMARCHE,4.950456,43.855844,SUD
LE DRIVE INTERMARCHE,0.0894151,43.2488475,SUD
LE DRIVE INTERMARCHE,3.621696,46.257101,SUD
LE DRIVE INTERMARCHE,1.372044,47.285489,OUEST
LE DRIVE INTERMARCHE,1.1870132,44.5017124,SUD
LE DRIVE INTERMARCHE,-0.11387,43.1848,SUD
LE DRIVE INTERMARCHE,-0.785038,44.508374,SUD
LE DRIVE INTERMARCHE,4.75493,44.345911,SUD
LE DRIVE INTERMARCHE,7.17062,43.6636,SUD
LE DRIVE INTERMARCHE,3.410919,43.312792,SUD
LE DRIVE INTERMARCHE,2.33814,51.03476,NORD
LE DRIVE INTERMARCHE,5.291983,43.41801,SUD
LE DRIVE INTERMARCHE,5.8283565,45.2073576,SUD
LE DRIVE INTERMARCHE,-3.4532812,48.759428,OUEST
LE DRIVE INTERMARCHE,-1.6614854,48.0141633,OUEST
LE DRIVE INTERMARCHE,3.114754,43.237969,SUD
LE DRIVE INTERMARCHE,2.878277,42.640326,SUD
LE DRIVE INTERMARCHE,6.098399,43.256037,SUD
LE DRIVE INTERMARCHE,1.08249,49.42177,NORD
LE DRIVE INTERMARCHE,1.637271,50.174683,NORD
LE DRIVE INTERMARCHE,6.7217065,48.8187777,EST
LE DRIVE INTERMARCHE,-0.2679086,43.7329114,SUD
LE DRIVE INTERMARCHE,2.370437,51.022517,NORD
LE DRIVE INTERMARCHE,5.89119,47.8289,EST
LE DRIVE INTERMARCHE,6.20804,48.66853,EST
LE DRIVE INTERMARCHE,4.3962446,45.4188143,SUD
LE DRIVE INTERMARCHE,-0.276844,43.2473425,SUD
LE DRIVE INTERMARCHE,0.92677,45.42363,SUD
LE DRIVE INTERMARCHE,3.74106,48.21624,EST
LE DRIVE INTERMARCHE,5.38658,49.16814,EST
LE DRIVE INTERMARCHE,-3.79438,47.82387,OUEST
