Rang,Departement,Commune,Score,Habitants,territoryLabel
10398,SAONE-ET-LOIRE,SAINT-ALBAIN,4.979668761628953,502,EST
10399,HAUT-RHIN,LUTTENBACH-PRES-MUNSTER,4.979583924361707,741,EST
10400,VAR,CARCES,4.9792087778900456,3282,SUD
10401,MOSELLE,ABRESCHVILLER,4.979132187875118,1287,EST
10402,PAS-DE-CALAIS,LIGNY-THILLOY,4.9789311276072432,549,NORD
10403,MANCHE,ANCTOVILLE-SUR-BOSCQ,4.97885538252252,497,NORD
10404,OISE,SAINT-VAAST-DE-LONGMONT,4.9788188185881426,564,NORD
10405,GIRONDE,VERDELAIS,4.9779421477958055,973,OUEST
10406,ILLE-ET-VILAINE,LA FRESNAIS,4.9778608351223177,2658,OUEST
10407,OISE,MORIENVAL,4.9772963624749744,1093,NORD
10408,PYRENEES-ATLANTIQUES,MEILLON,4.9771974164964012,923,OUEST
10409,SEINE-ET-MARNE,VIMPELLES,4.97701833300138,547,ILE-DE-FRANCE
10410,ARDENNES,AUVILLERS-LES-FORGES,4.9765624701266793,827,EST
10411,VENDEE,SAINT-MALO-DU-BOIS,4.976180251242309,1686,OUEST
10412,HAUTE-SAONE,APREMONT,4.9759113436960432,476,EST
10413,NIEVRE,SERMOISE-SUR-LOIRE,4.975449291712513,1533,EST
10414,FINISTERE,PENCRAN,4.975167392099201,1979,OUEST
10415,HAUTE-SAONE,CULT,4.9749178374583281,233,EST
10416,SEINE-MARITIME,AUZOUVILLE-SUR-RY,4.9743756367425513,698,NORD
10417,HAUTE-MARNE,RENNEPONT,4.9742334720403329,131,EST
10418,LOIR-ET-CHER,CELLETTES,4.9741473765812279,2694,OUEST
10419,DOUBS,SAINT-POINT-LAC,4.9739423137522429,305,EST
10420,NORD,BEAUDIGNIES,4.9734595102886141,581,NORD
10421,MOSELLE,BURTONCOURT,4.97343113252274,206,EST
10422,CANTAL,JUSSAC,4.972780653059063,2050,EST
10423,HAUTE-MARNE,LAFERTE-SUR-AUBE,4.9727223941502459,336,EST
10424,HAUTE-SAONE,VELLEFAUX,4.9726017734145165,504,EST
10425,INDRE-ET-LOIRE,LA CROIX-EN-TOURAINE,4.972491549279705,2339,OUEST
10426,NIEVRE,PREMERY,4.9712661381404182,1812,EST
10427,OISE,CRILLON,4.9712413835799438,477,NORD
10428,SAVOIE,LES MARCHES,4.9712335978747406,3590,EST
10429,GIRONDE,BARSAC,4.9706065244059516,2171,OUEST
10430,ISERE,ANJOU,4.9697560864350354,949,EST
10431,PYRENEES-ORIENTALES,SAINT-MARTIN,4.9687497563099488,44,SUD
10432,CHARENTE,TOUVRE,4.9677841397983071,1209,OUEST
10433,EURE,BOIS-JEROME-SAINT-OUEN,4.9677475558405506,778,NORD
10434,LOIRE-ATLANTIQUE,SAINT-LUMINE-DE-COUTAIS,4.96739792628507,2195,OUEST
10435,MOSELLE,HELLIMER,4.9671373118027216,556,EST
10436,MARNE,MOSLINS,4.9664028654238592,314,EST
10437,SOMME,TINCOURT-BOUCLY,4.966267339045392,382,NORD
10438,LANDES,SOUSTONS,4.9661991461338983,7656,OUEST
10439,NORD,ESCARMAIN,4.9659528538815056,476,NORD
10440,ISERE,SAINT-PRIM,4.9658623378663167,1352,EST
10441,AISNE,VILLE-SAVOYE,4.9647716782194076,83,NORD
10442,AISNE,TRAVECY,4.96392828273844,669,NORD
10443,SOMME,MORCHAIN,4.9639215242558743,360,NORD
10444,PUY-DE-DOME,RANDAN,4.9636565678505535,1376,EST
10445,MARNE,BARBONNE-FAYEL,4.9635155552447392,493,EST
10446,AISNE,REMIES,4.9630562742172488,212,NORD
10447,AIN,BRIORD,4.9629869221632834,961,EST
10448,SAONE-ET-LOIRE,DRACY-LE-FORT,4.96297807136466,1339,EST
10449,MEUSE,DEMANGE-AUX-EAUX,4.9623025349783862,580,EST
10450,NORD,BOIS-GRENIER,4.9622040830226748,1655,NORD
10451,HAUTE-SAONE,MENOUX,4.9618688711537775,306,EST
10452,EURE,MEZIERES-EN-VEXIN,4.961487982064499,671,NORD
10453,YONNE,TOUCY,4.9603763936659746,2589,EST
10454,HAUTE-SAONE,BUCEY-LES-GY,4.9598945416727958,598,EST
10455,LOIRE,PELUSSIN,4.9596088563424434,3741,EST
10456,MARNE,THIBIE,4.9593431777452226,297,EST
10457,AISNE,DALLON,4.9589823055137536,463,NORD
10458,ARDECHE,PEYRAUD,4.9587753475416863,489,EST
10459,MOSELLE,MALAUCOURT-SUR-SEILLE,4.9584897440405937,133,EST
10460,MARNE,SAINT-IMOGES,4.9584588574486279,310,EST
10461,MEUSE,MOUILLY,4.9583661322350245,100,EST
10462,PAS-DE-CALAIS,CAMBLIGNEUL,4.9582123625191734,338,NORD
10463,YONNE,VINCELOTTES,4.9578005333740371,301,EST
10464,ALPES-MARITIMES,SAINT-CEZAIRE-SUR-SIAGNE,4.9575754861334831,4158,SUD
10465,AUDE,PEYRENS,4.9570480053326191,497,SUD
10466,FINISTERE,SAINT-PABU,4.95670883015743,2135,OUEST
10467,HAUTE-SAONE,CHARGEY-LES-PORT,4.9562750661960759,237,EST
10468,OISE,DUVY,4.9560339144385255,409,NORD
10469,HAUTE-SAVOIE,LA BALME-DE-THUY,4.9559643701875213,463,EST
10470,OISE,EMEVILLE,4.95535788009703,293,NORD
10471,VIENNE,BIGNOUX,4.9547897920022734,1087,OUEST
10472,SEINE-MARITIME,LA MAILLERAYE-SUR-SEINE,4.9544292170754822,2638,NORD
10473,NORD,STEENVOORDE,4.9541585335741676,4311,NORD
10474,YVELINES,NEAUPHLETTE,4.953330155877306,840,ILE-DE-FRANCE
10475,AISNE,NEUFLIEUX,4.9530567120075313,93,NORD
10476,CHARENTE-MARITIME,VIRSON,4.9526756530445351,757,OUEST
10477,SOMME,AIGNEVILLE,4.9523327222353828,893,NORD
10478,AIN,CHANAY,4.9522184816844614,539,EST
10479,BAS-RHIN,ROHR,4.951428058184197,284,EST
10480,PUY-DE-DOME,THURET,4.9513154870166129,947,EST
10481,COTE-D'OR,ETEVAUX,4.9501257524608331,323,EST
10482,ISERE,CORPS,4.9499780774168958,386,EST
10483,SEINE-MARITIME,LA REMUEE,4.9483146257247022,1352,NORD
10484,LOIRE,CELLIEU,4.9479779162080968,1769,EST
10485,CALVADOS,CREPON,4.9476718080363113,226,NORD
10486,HAUT-RHIN,SONDERSDORF,4.9474842751382511,336,EST
10487,MOSELLE,GROSTENQUIN,4.9471527472839441,616,EST
10488,MEUSE,MILLY-SUR-BRADON,4.9470099517042208,165,EST
10489,DOUBS,SECHIN,4.946499616120132,124,EST
10490,PAS-DE-CALAIS,CAMPAGNE-LES-WARDRECQUES,4.9460738692360362,1252,NORD
10491,AISNE,AMIGNY-ROUY,4.9455531032505693,746,NORD
10492,COTES-D'ARMOR,PLESLIN-TRIGAVOU,4.9451733689273958,3574,OUEST
10493,EURE,LA CROIX-SAINT-LEUFROY,4.9450022718009361,2564,NORD
10494,SOMME,MIANNAY,4.9448674168452165,575,NORD
10495,BAS-RHIN,REINHARDSMUNSTER,4.9447552332723,471,EST
10496,SEINE-MARITIME,ROUMARE,4.94457253492059,1398,NORD
10497,NIEVRE,URZY,4.9443711695645387,1700,EST
10498,EURE,GRAINVILLE,4.943763709368163,996,NORD
10499,NORD,SAINT-MOMELIN,4.9433352383985056,435,NORD
10500,AUBE,NEUVILLE-SUR-VANNE,4.9420226576229487,433,EST
10501,DOUBS,MONTLEBON,4.9417289514443619,2195,EST
10502,CALVADOS,BRETTEVILLE-LE-RABET,4.9415901483293867,319,NORD
10503,LOIRET,ROUVRES-SAINT-JEAN,4.9415535087583047,294,OUEST
10504,SEINE-ET-MARNE,BOISDON,4.9414377927124411,127,ILE-DE-FRANCE
10505,OISE,CHEPOIX,4.9414198636218165,453,NORD
10506,ARIEGE,LACAVE,4.9413976449189239,134,SUD
10507,GARD,DOMAZAN,4.9412979326490074,933,SUD
10508,MOSELLE,HOSTE,4.9407733192829228,643,EST
10509,HAUTE-SAONE,PROVENCHERE,4.9401133530448718,278,EST
10510,TARN,ROQUECOURBE,4.9398359567028347,2206,SUD
10511,HAUTE-SAONE,SAINT-GERMAIN,4.9397580032985893,1352,EST
10512,PAS-DE-CALAIS,SIRACOURT,4.939694025052038,275,NORD
10513,AISNE,VESLES-ET-CAUMONT,4.9382059664262838,247,NORD
10514,HAUTE-MARNE,DAMREMONT,4.9375572282778082,226,EST
10515,HAUT-RHIN,MOERNACH,4.937445565681216,547,EST
10516,DOUBS,LA PLANEE,4.9361966808880364,289,EST
10517,HAUTE-SAONE,GRANGES-LE-BOURG,4.9342320784251363,389,EST
10518,LOIR-ET-CHER,JOSNES,4.9331570563431573,921,OUEST
10519,HAUT-RHIN,SAINT-ULRICH,4.9325872233229084,302,EST
10520,VOSGES,REBEUVILLE,4.9323615447722373,300,EST
10521,EURE,EPREVILLE-PRES-LE-NEUBOURG,4.9315113957607366,519,NORD
10522,LOIRET,COINCES,4.9313721713536447,588,OUEST
10523,ISERE,HIERES-SUR-AMBY,4.9312899877866894,1191,EST
10524,MOSELLE,MONTENACH,4.9310960191083986,439,EST
10525,YVELINES,BEHOUST,4.9306027731808513,448,ILE-DE-FRANCE
10526,HAUTE-GARONNE,SAINT-CLAR-DE-RIVIERE,4.9304877211496336,1363,SUD
10527,ARDENNES,BEAUMONT-EN-ARGONNE,4.9304655322906044,434,EST
10528,HAUTE-SAONE,BAUDONCOURT,4.9298913983202759,542,EST
10529,HAUTE-MARNE,LOUVEMONT,4.929156187895404,702,EST
10530,YONNE,SERRIGNY,4.9288818686212981,130,EST
10531,NORD,LE MAISNIL,4.9287974538278219,673,NORD
10532,EURE-ET-LOIR,CHAUFFOURS,4.9283828738261564,293,OUEST
10533,EURE-ET-LOIR,BERCHERES-SAINT-GERMAIN,4.9274839626251188,845,OUEST
10534,ARDECHE,SAINT-GEORGES-LES-BAINS,4.927401371051034,2163,EST
10535,EURE,CAUGE,4.9268005805795339,886,NORD
10536,HERAULT,AIGNE,4.9258117182031729,261,SUD
10537,COTE-D'OR,CUISEREY,4.9257475240971136,178,EST
10538,ARDENNES,MONTCORNET,4.9256581562874011,262,EST
10539,YONNE,LA CHAPELLE-SUR-OREUSE,4.9253648407262824,580,EST
10540,ISERE,CHAMPIER,4.9253404228631492,1435,EST
10541,MEURTHE-ET-MOSELLE,MONTIGNY-SUR-CHIERS,4.9243683706009334,482,EST
10542,HAUTE-SAONE,AUTREY-LES-CERRE,4.923848069409849,228,EST
10543,MOSELLE,BERG-SUR-MOSELLE,4.923844078958501,431,EST
10544,COTES-D'ARMOR,LANCIEUX,4.9236185122796394,1569,OUEST
10545,LOIRET,PAUCOURT,4.9236054779652818,937,OUEST
10546,AISNE,COUCY-LE-CHATEAU-AUFFRIQUE,4.9226282122526657,902,NORD
10547,OISE,VAUCHELLES,4.922240125246109,293,NORD
10548,SOMME,EPLESSIER,4.9222345013508066,354,NORD
10549,MEURTHE-ET-MOSELLE,BOUVRON,4.92115153443219,241,EST
10550,SAVOIE,LA CHAVANNE,4.92026361797756,653,EST
10551,MEUSE,MANGIENNES,4.91986354605782,387,EST
10552,VAL-D'OISE,EPIAIS-LES-LOUVRES,4.9192722991242892,106,ILE-DE-FRANCE
10553,VOSGES,PUNEROT,4.91895499251342,152,EST
10554,PAS-DE-CALAIS,WAVRANS-SUR-L'AA,4.9184928351716914,1252,NORD
10555,OISE,PONCHON,4.9182420026106675,1052,NORD
10556,GERS,MARCIAC,4.9178553200363426,1110,SUD
10557,COTE-D'OR,POINCON-LES-LARREY,4.9175598238584728,201,EST
10558,SAONE-ET-LOIRE,HURIGNY,4.9173559745284834,2029,EST
10559,FINISTERE,LE DRENNEC,4.9171161267864836,1877,OUEST
10560,SAVOIE,CRUET,4.91710615923896,1048,EST
10561,COTE-D'OR,VISERNY,4.9170164874549807,181,EST
10562,BAS-RHIN,GEISWILLER,4.9155157089683321,403,EST
10563,ALLIER,HAUTERIVE,4.9151392993568717,1218,EST
10564,DOUBS,ROMAIN,4.9148868197229749,130,EST
10565,PAS-DE-CALAIS,ECQUES,4.9144709536535762,2088,NORD
10566,LOIRET,LES BORDES,4.9137932538778637,1866,OUEST
10567,EURE-ET-LOIR,LAONS,4.9135913176813233,705,OUEST
10568,AISNE,BONNESVALYN,4.9133041039070591,247,NORD
10569,CALVADOS,PERRIERES,4.9124741763831423,338,NORD
10570,MEURTHE-ET-MOSELLE,THEZEY-SAINT-MARTIN,4.911870005467418,223,EST
10571,AUBE,LE CHENE,4.9114119938188745,332,EST
10572,HAUTE-SAONE,PASSAVANT-LA-ROCHERE,4.9113154863471014,598,EST
10573,AIN,FRANCHELEINS,4.9112455475974315,1657,EST
10574,EURE,NOYERS,4.9111834869525941,212,NORD
10575,LOIR-ET-CHER,LESTIOU,4.9111351995304178,271,OUEST
10576,EURE,LA MADELEINE-DE-NONANCOURT,4.9110399844774069,1105,NORD
10577,SAONE-ET-LOIRE,SAINT-LAURENT-D'ANDENAY,4.9108168989291032,1040,EST
10578,OISE,ABBECOURT,4.9101854718219036,785,NORD
10579,SEINE-MARITIME,MONT-CAUVAIRE,4.909707048393722,674,NORD
10580,AUBE,CHARMONT-SOUS-BARBUISE,4.9096900767936216,1033,EST
10581,SEINE-MARITIME,RIEUX,4.9094501832724,622,NORD
10582,SOMME,GROUCHES-LUCHUEL,4.9092195052421257,618,NORD
10583,SOMME,SENLIS-LE-SEC,4.9090309102476128,288,NORD
10584,EURE-ET-LOIR,AUNAY-SOUS-CRECY,4.9089630191362312,610,OUEST
10585,VAL-D'OISE,LABBEVILLE,4.9084014821157345,578,ILE-DE-FRANCE
10586,HAUTE-GARONNE,ROQUEFORT-SUR-GARONNE,4.9081617461348488,750,SUD
10587,EURE-ET-LOIR,ALLONNES,4.9077399615700132,313,OUEST
10588,PYRENEES-ATLANTIQUES,ANGAIS,4.9077297853852695,938,OUEST
10589,JURA,VERS-EN-MONTAGNE,4.9077232210852522,240,EST
10590,HAUTE-SAVOIE,ARACHES-LA-FRASSE,4.9070389012233671,1929,EST
10591,HAUTES-PYRENEES,AURENSAN,4.9068010995126157,772,SUD
10592,LOIRE-ATLANTIQUE,BOUSSAY,4.9066603368754578,2609,OUEST
10593,SEINE-ET-MARNE,BOUGLIGNY,4.90654616856169,694,ILE-DE-FRANCE
10594,AUDE,LAURE-MINERVOIS,4.9065332216758248,953,SUD
10595,EURE,CIERREY,4.9064758700632893,787,NORD
10596,COTE-D'OR,BEZOUOTTE,4.9063840956760965,172,EST
10597,CHER,PLAIMPIED-GIVAUDINS,4.90607450081772,2031,OUEST
10598,PAS-DE-CALAIS,BUISSY,4.9060043585679614,251,NORD
10599,AIN,NEUVILLE-SUR-AIN,4.9059328111264149,1719,EST
10600,NORD,BRUILLE-SAINT-AMAND,4.905311632624894,1646,NORD
10601,ILLE-ET-VILAINE,MONTREUIL-SUR-ILLE,4.90524048512368,2376,OUEST
10602,AISNE,PITHON,4.9046719290430278,89,NORD
10603,HAUTES-ALPES,LA GRAVE,4.9045729249393286,442,SUD
10604,HAUTE-LOIRE,COHADE,4.9035420511583405,870,EST
10605,MOSELLE,HAUTE-VIGNEULLES,4.9034354642665861,419,EST
10606,HAUTE-GARONNE,HUOS,4.9033974709793453,503,SUD
10607,SAONE-ET-LOIRE,ECUISSES,4.903250040018559,1737,EST
10608,HAUTE-SAVOIE,TALLOIRES,4.90311978243213,2233,EST
10609,EURE,VRAIVILLE,4.902651111720985,655,NORD
10610,HAUTE-SAVOIE,MONT-SAXONNEX,4.9017761480446627,1697,EST
10611,AIN,RAMASSE,4.901572464469286,320,EST
10612,SARTHE,BONNETABLE,4.9014621043237767,3864,OUEST
10613,YONNE,BERU,4.9012038685457835,78,EST
10614,SOMME,RUBESCOURT,4.900994177038644,135,NORD
10615,CHER,PIGNY,4.9008800800916985,975,OUEST
10616,OISE,LALANDELLE,4.90081029641744,494,NORD
10617,HAUTES-PYRENEES,LA BARTHE-DE-NESTE,4.900481229829099,1193,SUD
10618,TERRITOIRE DE BELFORT,FRAIS,4.90048078571177,235,EST
10619,MOSELLE,DONJEUX,4.9003987724058593,92,EST
10620,DORDOGNE,MOULEYDIER,4.8993203179951834,1173,OUEST
10621,SEINE-MARITIME,ANNEVILLE-SUR-SCIE,4.8990600206607766,443,NORD
10622,COTE-D'OR,BEVY,4.8989746963250935,144,EST
10623,SAVOIE,PEISEY-NANCROIX,4.8989227533406705,664,EST
10624,SAONE-ET-LOIRE,VINZELLES,4.8973385767582638,750,EST
10625,LOT-ET-GARONNE,FOULAYRONNES,4.89721577210553,5384,OUEST
10626,SOMME,MESNIL-BRUNTEL,4.8968187502254814,302,NORD
10627,HAUTE-SAVOIE,BOEGE,4.8966028492037115,1625,EST
10628,YVELINES,BAZAINVILLE,4.8965640906943122,1488,ILE-DE-FRANCE
10629,OISE,ROUVILLERS,4.8954808440906543,286,NORD
10630,ARDENNES,BERGNICOURT,4.8954754912593907,283,EST
10631,MEURTHE-ET-MOSELLE,FREMENIL,4.8953729531936236,236,EST
10632,PAS-DE-CALAIS,PIHEN-LES-GUINES,4.8952857871050073,501,NORD
10633,CHARENTE-MARITIME,VILLENEUVE-LA-COMTESSE,4.895044896140158,743,OUEST
10634,HAUTE-GARONNE,LONGAGES,4.8946095405711523,3126,SUD
10635,AISNE,BRUNEHAMEL,4.8939804924533741,490,NORD
10636,LOIRE,SAINT-JULIEN-MOLIN-MOLETTE,4.8935670993684326,1062,EST
10637,HAUTE-SAVOIE,LARRINGES,4.8933062327318781,1385,EST
10638,MANCHE,SIOUVILLE-HAGUE,4.8932845248889478,1029,NORD
10639,SAVOIE,SAINT-MARTIN-SUR-LA-CHAMBRE,4.8930768530258151,466,EST
10640,EURE-ET-LOIR,FRESNAY-LE-GILMERT,4.8929220252688195,201,OUEST
10641,VIENNE,LES ORMES,4.8924740302428233,1646,OUEST
10642,PYRENEES-ATLANTIQUES,GOES,4.8922364156952352,606,OUEST
10643,OISE,ROTANGY,4.8919224360216305,221,NORD
10644,RHONE,SAINT-ROMAIN-EN-GIER,4.8909110488311436,577,EST
10645,DORDOGNE,SAINT-ASTIER,4.8905310241248277,5310,OUEST
10646,SAVOIE,MYANS,4.889418350913707,1258,EST
10647,AISNE,ETAVES-ET-BOCQUIAUX,4.888850628829287,584,NORD
10648,SAONE-ET-LOIRE,CLESSE,4.8884864355080913,890,EST
10649,AISNE,VAUX-ANDIGNY,4.8874817485295345,856,NORD
10650,HAUTE-SAVOIE,NERNIER,4.8872081186419649,363,EST
10651,GIRONDE,LE PORGE,4.886913760296868,3217,OUEST
10652,SAVOIE,NOTRE-DAME-DES-MILLIERES,4.8860888610427127,1046,EST
10653,DOUBS,THULAY,4.8860111746278125,225,EST
10654,VOSGES,JARMENIL,4.8854538003973245,478,EST
10655,MOSELLE,KAPPELKINGER,4.8845367440311556,405,EST
10656,COTE-D'OR,CREPAND,4.8839427106419011,339,EST
10657,SOMME,DRIENCOURT,4.8837798197108064,106,NORD
10658,PAS-DE-CALAIS,BEUTIN,4.8837194964462052,479,NORD
10659,HAUTES-PYRENEES,OURSBELILLE,4.8831186268011813,1121,SUD
10660,DEUX-SEVRES,CELLES-SUR-BELLE,4.8825065122758673,3860,OUEST
10661,MEURTHE-ET-MOSELLE,OLLEY,4.8819418969535437,245,EST
10662,EURE,CROSVILLE-LA-VIEILLE,4.8816817361441354,584,NORD
10663,OISE,TRUMILLY,4.881588029611037,506,NORD
10664,OISE,MONTREUIL-SUR-THERAIN,4.8814940628654231,245,NORD
10665,HERAULT,SAINT-JEAN-DE-LA-BLAQUIERE,4.88144314982597,650,SUD
10666,LOIR-ET-CHER,VILLEFRANCHE-SUR-CHER,4.8814098097094956,2693,OUEST
10667,NORD,THUN-L'EVEQUE,4.8805273348138254,715,NORD
10668,PAS-DE-CALAIS,TILQUES,4.880358087317803,1119,NORD
10669,EURE,PRESSAGNY-L'ORGUEILLEUX,4.88004518466261,742,NORD
10670,SEINE-MARITIME,PIERREVAL,4.879978069043184,551,NORD
10671,AVEYRON,BARAQUEVILLE,4.8798575044356669,3149,SUD
10672,AISNE,PLEINE-SELVE,4.8797290574077037,204,NORD
10673,SEINE-ET-MARNE,ECHOUBOULAINS,4.8797093550611477,567,ILE-DE-FRANCE
10674,NORD,LANDAS,4.8794038990829733,2404,NORD
10675,CHARENTE-MARITIME,MONTENDRE,4.8793896435195512,3186,OUEST
10676,HAUTE-CORSE,LA PORTA,4.8792272657159028,171,SUD
10677,MOSELLE,MEISENTHAL,4.8791010730212445,712,EST
10678,ARDECHE,VERNOSC-LES-ANNONAY,4.8789703618085385,2614,EST
10679,LOIRE-ATLANTIQUE,LA MARNE,4.8785060901189761,1502,OUEST
10680,AIN,VILLEREVERSURE,4.8781631060745561,1182,EST
10681,YONNE,BESSY-SUR-CURE,4.8781559926905107,186,EST
10682,MEURTHE-ET-MOSELLE,FLIREY,4.8780092231743648,162,EST
10683,PUY-DE-DOME,MONTAIGUT-LE-BLANC,4.8779395232078331,872,EST
10684,ISERE,CESSIEU,4.8776892125877476,2933,EST
10685,EURE,VEZILLON,4.8776401491976928,280,NORD
10686,SOMME,ANDECHY,4.8775296986358825,250,NORD
10687,MARNE,BOULEUSE,4.8771031156799722,200,EST
10688,PUY-DE-DOME,BEAULIEU,4.87707034503055,418,EST
10689,EURE,HENNEZIS,4.8768989823821061,781,NORD
10690,AISNE,BUCY-LES-CERNY,4.8768932425298663,200,NORD
10691,MEUSE,REFFROY,4.8768763480994473,73,EST
10692,SOMME,ETINEHEM,4.8764415100790108,584,NORD
10693,SOMME,FLAUCOURT,4.8763677600176516,285,NORD
10694,HAUTE-CORSE,PRUNELLI-DI-FIUMORBO,4.8761176795430181,3236,SUD
10695,PAS-DE-CALAIS,ROUSSENT,4.876016062480752,238,NORD
10696,ALLIER,SAINT-VICTOR,4.8758870223661948,2114,EST
10697,VENDEE,BENET,4.8747965319373208,4059,OUEST
10698,DOUBS,SAINT-ANTOINE,4.8747732081591524,364,EST
10699,COTE-D'OR,LACANCHE,4.8747430181122891,554,EST
10700,VENDEE,SAINT-PAUL-EN-PAREDS,4.8737674621642713,1391,OUEST
10701,HAUTE-SAVOIE,PEILLONNEX,4.8736201800450631,1410,EST
10702,PAS-DE-CALAIS,HOULLE,4.87238929230122,1088,NORD
10703,VAR,LE CANNET-DES-MAURES,4.8722394551325134,4042,SUD
10704,HAUTE-VIENNE,LE DORAT,4.8718029282868107,1455,OUEST
10705,DROME,EROME,4.871607784793194,832,EST
10706,LOIR-ET-CHER,LA FERTE-BEAUHARNAIS,4.8715251814572262,542,OUEST
10707,HAUTE-SAONE,LA CHAPELLE-LES-LUXEUIL,4.8711553255320146,410,EST
10708,SOMME,MILLENCOURT-EN-PONTHIEU,4.8705672021468631,352,NORD
10709,COTE-D'OR,FLAMMERANS,4.8705194541495214,435,EST
10710,MORBIHAN,SARZEAU,4.87046698553156,8140,OUEST
10711,HAUTES-PYRENEES,CAMALES,4.8702829685759479,422,SUD
10712,OISE,SAINT-PIERRE-LES-BITRY,4.8702757288326319,162,NORD
10713,LOIRE,VEAUCHETTE,4.8700561376513622,1219,EST
10714,OISE,AUCHY-LA-MONTAGNE,4.8697974585721866,579,NORD
10715,COTE-D'OR,ANTHEUIL,4.8697735081625844,69,EST
10716,AISNE,MAUREGNY-EN-HAYE,4.8696232610988606,439,NORD
10717,YVELINES,ORSONVILLE,4.8694713407372454,330,ILE-DE-FRANCE
10718,VOSGES,LA PETITE-RAON,4.8692340900814752,728,EST
10719,HAUT-RHIN,JETTINGEN,4.86879845518802,564,EST
10720,HAUTE-SAONE,ECHENOZ-LE-SEC,4.8687660548135714,306,EST
10721,VENDEE,SAINT-MARS-LA-REORTHE,4.86751180464773,973,OUEST
10722,LANDES,HAGETMAU,4.8673314104277647,4527,OUEST
10723,MORBIHAN,PLOUHARNEL,4.8671177337049221,2104,OUEST
10724,MARNE,ARRIGNY,4.8670568215402117,250,EST
10725,HAUTE-CORSE,PERO-CASEVECCHIE,4.8667133024035021,108,SUD
10726,PYRENEES-ORIENTALES,UR,4.8664307002327725,320,SUD
10727,YVELINES,ORPHIN,4.8660901353590695,925,ILE-DE-FRANCE
10728,AISNE,MONTHENAULT,4.8660340633390193,136,NORD
10729,VENDEE,LA CHAIZE-LE-VICOMTE,4.8655926501082032,3672,OUEST
10730,YONNE,SERBONNES,4.86557220532969,634,EST
10731,AIN,CONFORT,4.8655260136339109,506,EST
10732,VAR,MONTFERRAT,4.86441296298751,732,SUD
10733,HAUTE-MARNE,LEURVILLE,4.8638768152380649,78,EST
10734,JURA,CHAMPAGNEY,4.8636143916669443,478,EST
10735,COTE-D'OR,MONTMANCON,4.86328284050058,257,EST
10736,HAUTE-SAVOIE,ALLEVES,4.8632328294221558,410,EST
10737,VENDEE,LA BERNARDIERE,4.8628314367069372,1783,OUEST
10738,VAL-D'OISE,OMERVILLE,4.8615300087708651,289,ILE-DE-FRANCE
10739,MANCHE,NOUAINVILLE,4.8605306609033674,623,NORD
10740,BAS-RHIN,WICKERSHEIM-WILSHAUSEN,4.8604607155788573,410,EST
10741,MARNE,VILLERS-AUX-BOIS,4.8604257188252422,327,EST
10742,ARIEGE,SAINT-JEAN-DE-VERGES,4.8603515622684439,1215,SUD
10743,VAUCLUSE,CABRIERES-D'AIGUES,4.8600647990875485,962,SUD
10744,SEINE-MARITIME,SAINT-VINCENT-CRAMESNIL,4.8599394958147863,689,NORD
10745,MANCHE,CREANCES,4.8594451540632555,2179,NORD
10746,AISNE,PERNANT,4.859283303364534,696,NORD
10747,ALPES-MARITIMES,TOURRETTES-SUR-LOUP,4.85874859369359,4321,SUD
10748,MORBIHAN,CAUDAN,4.8586802261351467,6736,OUEST
10749,PUY-DE-DOME,SAINT-GENES-CHAMPANELLE,4.8586252634221747,3669,EST
10750,AUBE,ERVY-LE-CHATEL,4.8580435446726975,1008,EST
10751,COTE-D'OR,EPERNAY-SOUS-GEVREY,4.8580058914482782,189,EST
10752,COTES-D'ARMOR,BOBITAL,4.85797491318029,1156,OUEST
10753,INDRE-ET-LOIRE,LUSSAULT-SUR-LOIRE,4.8577626028170817,814,OUEST
10754,OISE,CAISNES,4.8576771389790832,523,NORD
10755,SARTHE,CHERRE,4.85724174056259,2750,OUEST
10756,HAUTE-SAONE,CHAMBORNAY-LES-BELLEVAUX,4.8572311017032108,182,EST
10757,TERRITOIRE DE BELFORT,SAINT-DIZIER-L'EVEQUE,4.857001943534101,421,EST
10758,VAR,FAYENCE,4.8568791141353715,5805,SUD
10759,HAUTE-MARNE,SAINT-BLIN,4.8568663239805963,337,EST
10760,JURA,BEAUFORT,4.8568401682679712,1399,EST
10761,PAS-DE-CALAIS,NIELLES-LES-BLEQUIN,4.8566021643129709,872,NORD
10762,EURE,SAINTE-COLOMBE-LA-COMMANDERIE,4.8563681257240221,848,NORD
10763,NIEVRE,SAINT-ELOI,4.8562224365376334,2147,EST
10764,YONNE,PAROY-EN-OTHE,4.8562062999843727,184,EST
10765,LANDES,TARTAS,4.8552684237589006,3126,OUEST
10766,PUY-DE-DOME,SAINT-IGNAT,4.8552404431777854,905,EST
10767,AUDE,BOUTENAC,4.8552014117502482,709,SUD
10768,MOSELLE,OTTONVILLE,4.8551587412858339,448,EST
10769,LOIRE-ATLANTIQUE,SAINTE-REINE-DE-BRETAGNE,4.8548768800840039,2315,OUEST
10770,DOUBS,DAMPJOUX,4.8544423142374225,187,EST
10771,HAUTE-SAONE,CROMARY,4.8542008017638123,246,EST
10772,DEUX-SEVRES,POMPAIRE,4.853599785944998,2031,OUEST
10773,PAS-DE-CALAIS,INGHEM,4.8534222590201264,1092,NORD
10774,MOSELLE,CHERISEY,4.8531716978258066,301,EST
